Building;z;Floor label prefix;Floorplan label
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;96
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;97
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;98
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;99
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;CG01
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;CG02
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;CG04
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;CG10
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;CG13
"49 GRAHAM STREET, SHEPPARTON (BUILDING 696) (id: 1792)";1.0;696;S01
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;CG01
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G04
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G05
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G06
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G07
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G08
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G09
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G10
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G11
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G12
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G13
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G14
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G15
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G16
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G17
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G18
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G19
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G20
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G23
"19-21 NIXON STREET, SHEPPARTON (BUILDING 694) (id: 1793)";1.0;694;G24
